Order ID,Order Date,Customer Segment,Region,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Ship Mode,Order Year,Order Month,Profit Margin %
ORD-3990,2024-02-15,Home Office,West,Office Supplies,Art Supplies,Color Pencil Set,6,7.34,0.2,35.23,7.41,Same Day,2024,2024-02,21.03
ORD-4298,2024-02-15,Corporate,East,Technology,Phones,Smartphone X12,6,130.64,0.0,783.84,51.5,First Class,2024,2024-02,6.57
ORD-4780,2024-02-15,Corporate,North,Office Supplies,Art Supplies,Sketch Pad,7,53.76,0.2,301.06,60.59,Standard Class,2024,2024-02,20.13
ORD-1104,2024-02-15,Consumer,West,Office Supplies,Paper,Copy Paper A4 (Ream),2,18.07,0.0,36.14,8.67,First Class,2024,2024-02,23.99
ORD-3747,2024-02-16,Home Office,East,Technology,Phones,Smartphone X12,6,132.62,0.0,795.72,66.54,Standard Class,2024,2024-02,8.36
ORD-3325,2024-02-16,Corporate,West,Technology,Accessories,Usb-C Hub,2,34.27,0.0,68.54,18.89,Standard Class,2024,2024-02,27.56
ORD-1171,2024-02-16,Home Office,West,Office Supplies,Art Supplies,Color Pencil Set,2,36.11,0.0,72.22,4.18,Standard Class,2024,2024-02,5.79
ORD-3512,2024-02-16,Consumer,North,Office Supplies,Paper,Notebook Pack,7,26.67,0.0,186.69,56.02,First Class,2024,2024-02,30.01
ORD-3079,2024-02-16,Corporate,West,Technology,Printers,All-In-One Inkjet Printer,5,575.96,0.3,2015.86,272.18,First Class,2024,2024-02,13.5
ORD-3269,2024-02-17,Consumer,North,Technology,Accessories,Usb-C Hub,2,73.02,0.0,146.04,13.92,Second Class,2024,2024-02,9.53
ORD-3080,2024-02-17,Consumer,West,Office Supplies,Storage,Plastic Drawer Unit,6,58.78,0.3,246.88,18.77,Same Day,2024,2024-02,7.6
ORD-4611,2024-02-18,Consumer,East,Office Supplies,Pens,Gel Pen Pack,1,4.79,0.0,4.79,1.39,First Class,2024,2024-02,29.02
ORD-1466,2024-02-18,Corporate,East,Technology,Phones,Smartphone Lite,4,82.77,0.1,297.97,-4.89,Standard Class,2024,2024-02,-1.64
ORD-1997,2024-02-18,Consumer,South,Technology,Printers,All-In-One Inkjet Printer,3,394.64,0.15,1006.33,30.12,First Class,2024,2024-02,2.99
ORD-3178,2024-02-19,Consumer,East,Furniture,Bookcases,5-Shelf Bookcase,5,255.62,0.0,1278.1,152.47,Standard Class,2024,2024-02,11.93
ORD-4712,2024-02-19,Consumer,West,Office Supplies,Paper,Copy Paper A4 (Ream),1,12.8,0.0,12.8,2.39,Standard Class,2024,2024-02,18.67
ORD-2294,2024-02-20,Corporate,East,Office Supplies,Art Supplies,Color Pencil Set,1,38.53,0.1,34.68,2.86,Standard Class,2024,2024-02,8.25
ORD-1581,2024-02-20,Home Office,West,Office Supplies,Storage,Storage Box (Pack Of 5),4,24.6,0.1,88.56,18.59,Standard Class,2024,2024-02,20.99
ORD-2983,2024-02-20,Home Office,East,Technology,Laptops,Chromebook Edu,2,1737.61,0.1,3127.7,645.57,Same Day,2024,2024-02,20.64
ORD-2968,2024-02-20,Consumer,East,Office Supplies,Storage,Plastic Drawer Unit,7,32.63,0.15,194.15,52.98,Standard Class,2024,2024-02,27.29
ORD-4504,2024-02-20,Home Office,North,Office Supplies,Pens,Highlighter Set,2,11.23,0.0,22.46,7.44,Standard Class,2024,2024-02,33.13
ORD-3452,2024-02-21,Consumer,Central,Office Supplies,Paper,Notebook Pack,5,4.57,0.0,22.85,3.56,First Class,2024,2024-02,15.58
ORD-4193,2024-02-21,Consumer,Central,Technology,Accessories,Laptop Sleeve,2,48.06,0.1,96.12,21.86,Standard Class,2024,2024-02,22.74
ORD-2048,2024-02-21,Consumer,South,Furniture,Bookcases,5-Shelf Bookcase,3,379.88,0.0,1139.64,88.6,Standard Class,2024,2024-02,7.77
ORD-3710,2024-02-21,Home Office,North,Technology,Accessories,Bluetooth Keyboard,3,10.97,0.0,32.91,6.13,Second Class,2024,2024-02,18.63
ORD-4595,2024-02-21,Consumer,South,Technology,Laptops,Ultrabook Pro 14,2,687.84,0.0,1375.68,407.07,Second Class,2024,2024-02,29.59
ORD-2015,2024-02-21,Consumer,North,Office Supplies,Paper,Sticky Notes Pack,7,17.26,0.0,120.82,7.66,Second Class,2024,2024-02,6.34
ORD-3864,2024-02-22,Corporate,South,Furniture,Tables,Standing Desk,6,245.97,0.1,1328.24,-172.61,Standard Class,2024,2024-02,-13.0
ORD-1316,2024-02-22,Consumer,West,Furniture,Chairs,Mesh Task Chair,6,439.17,0.0,2635.02,-132.23,Same Day,2024,2024-02,-5.02
ORD-5037,2024-02-22,Consumer,East,Office Supplies,Storage,Plastic Drawer Unit,3,145.18,0.2,348.43,36.42,Standard Class,2024,2024-02,10.45
ORD-1052,2024-02-22,Corporate,South,Furniture,Bookcases,Corner Bookcase,3,342.21,0.0,1026.63,57.85,Standard Class,2024,2024-02,5.63
ORD-1079,2024-02-23,Corporate,East,Office Supplies,Storage,File Cabinet,6,148.48,0.2,712.7,49.29,First Class,2024,2024-02,6.92
ORD-5035,2024-02-23,Consumer,North,Furniture,Tables,Standing Desk,6,426.34,0.0,2558.04,-500.92,First Class,2024,2024-02,-19.58
ORD-3469,2024-02-23,Corporate,South,Furniture,Chairs,Mesh Task Chair,1,244.75,0.0,244.75,35.23,Standard Class,2024,2024-02,14.39
ORD-2470,2024-02-24,Corporate,South,Furniture,Chairs,Ergo Office Chair,5,448.22,0.15,1904.94,168.83,Standard Class,2024,2024-02,8.86
ORD-2489,2024-02-24,Corporate,West,Technology,Printers,All-In-One Inkjet Printer,6,111.61,0.15,569.21,117.37,Same Day,2024,2024-02,20.62
ORD-3095,2024-02-25,Consumer,East,Furniture,Bookcases,5-Shelf Bookcase,1,398.51,0.0,398.51,52.94,Second Class,2024,2024-02,13.28
ORD-2523,2024-02-25,Consumer,South,Technology,Accessories,Wireless Mouse,3,90.56,0.15,230.93,-2.47,Standard Class,2024,2024-02,-1.07
ORD-1583,2024-02-25,Home Office,South,Office Supplies,Art Supplies,Sketch Pad,2,15.89,0.0,31.78,3.29,Standard Class,2024,2024-02,10.35
ORD-2007,2024-02-25,Corporate,East,Office Supplies,Art Supplies,Color Pencil Set,7,56.72,0.3,277.93,38.82,Standard Class,2024,2024-02,13.97
ORD-1669,2024-02-25,Consumer,North,Technology,Laptops,Chromebook Edu,6,478.87,0.2,2298.58,442.03,Second Class,2024,2024-02,19.23
ORD-4511,2024-02-25,Consumer,West,Technology,Phones,Smartphone X12,5,848.12,0.1,3816.54,74.24,Standard Class,2024,2024-02,1.95
ORD-4633,2024-02-25,Corporate,Central,Office Supplies,Binders,Heavy Duty Binder,7,3.94,0.4,16.55,-2.28,Standard Class,2024,2024-02,-13.78
ORD-1871,2024-02-25,Consumer,East,Furniture,Sofas,2-Seater Sofa,4,1153.05,0.0,4612.2,-121.88,Standard Class,2024,2024-02,-2.64
ORD-3830,2024-02-26,Home Office,South,Technology,Phones,Smartphone Lite,5,634.36,0.3,2220.26,-198.55,Standard Class,2024,2024-02,-8.94
ORD-1863,2024-02-26,Home Office,South,Technology,Printers,Label Printer,2,91.52,0.0,183.04,19.38,First Class,2024,2024-02,10.59
ORD-4454,2024-02-27,Consumer,South,Technology,Laptops,Chromebook Edu,5,965.95,0.15,4105.29,255.26,Same Day,2024,2024-02,6.22
ORD-4377,2024-02-27,Consumer,West,Office Supplies,Binders,Round Ring Binder,2,10.43,0.15,17.73,2.96,Second Class,2024,2024-02,16.69
ORD-3168,2024-02-27,Corporate,Central,Technology,Phones,Smartphone Lite,1,599.47,0.0,599.47,79.12,Second Class,2024,2024-02,13.2
ORD-4144,2024-02-27,Consumer,South,Office Supplies,Art Supplies,Color Pencil Set,3,28.02,0.2,67.25,5.14,First Class,2024,2024-02,7.64
ORD-3239,2024-02-28,Corporate,West,Office Supplies,Pens,Gel Pen Pack,7,10.64,0.0,74.48,18.33,First Class,2024,2024-02,24.61
ORD-2307,2024-02-29,Home Office,West,Furniture,Bookcases,5-Shelf Bookcase,6,312.49,0.1,1687.45,-344.43,Standard Class,2024,2024-02,-20.41
ORD-4018,2024-02-29,Home Office,West,Office Supplies,Pens,Highlighter Set,6,13.99,0.0,83.94,23.98,Second Class,2024,2024-02,28.57
ORD-3250,2024-02-29,Corporate,South,Technology,Laptops,Business Laptop 15,3,675.16,0.0,2025.48,28.29,Standard Class,2024,2024-02,1.4
ORD-3757,2024-02-29,Home Office,East,Office Supplies,Binders,Heavy Duty Binder,1,20.19,0.0,20.19,1.13,First Class,2024,2024-02,5.6
ORD-3002,2024-03-01,Consumer,East,Furniture,Bookcases,5-Shelf Bookcase,2,235.16,0.15,399.77,48.13,Standard Class,2024,2024-03,12.04
ORD-2290,2024-03-02,Corporate,Central,Office Supplies,Art Supplies,Color Pencil Set,2,34.31,0.1,61.76,2.49,First Class,2024,2024-03,4.03
ORD-4925,2024-03-02,Consumer,West,Technology,Phones,Office Cordless Phone,7,414.75,0.1,2612.93,-76.38,Standard Class,2024,2024-03,-2.92
ORD-2788,2024-03-02,Corporate,West,Office Supplies,Paper,Sticky Notes Pack,6,28.09,0.0,168.54,40.46,Standard Class,2024,2024-03,24.01
ORD-4675,2024-03-02,Corporate,West,Technology,Laptops,Ultrabook Pro 14,1,523.48,0.1,471.13,-11.41,Standard Class,2024,2024-03,-2.42
ORD-3817,2024-03-02,Corporate,South,Furniture,Sofas,2-Seater Sofa,1,894.27,0.0,894.27,-178.44,Second Class,2024,2024-03,-19.95
ORD-4851,2024-03-03,Home Office,South,Furniture,Bookcases,5-Shelf Bookcase,2,439.49,0.2,703.18,-3.48,Standard Class,2024,2024-03,-0.49
ORD-1611,2024-03-03,Corporate,Central,Office Supplies,Binders,View Binder 2-Inch,6,5.78,0.3,24.28,3.77,Standard Class,2024,2024-03,15.53
ORD-4052,2024-03-03,Corporate,South,Furniture,Tables,Standing Desk,3,813.08,0.0,2439.24,-34.23,Standard Class,2024,2024-03,-1.4
ORD-3101,2024-03-04,Consumer,East,Office Supplies,Art Supplies,Marker Set,3,13.5,0.2,32.4,5.61,Same Day,2024,2024-03,17.31
ORD-1393,2024-03-05,Consumer,East,Office Supplies,Storage,Plastic Drawer Unit,1,92.71,0.15,78.8,2.73,Second Class,2024,2024-03,3.46
ORD-1007,2024-03-05,Corporate,West,Office Supplies,Binders,Round Ring Binder,5,19.97,0.3,69.9,6.66,Second Class,2024,2024-03,9.53
ORD-1312,2024-03-05,Consumer,North,Office Supplies,Binders,Round Ring Binder,2,18.95,0.15,32.21,6.7,Standard Class,2024,2024-03,20.8
ORD-3042,2024-03-05,Corporate,West,Technology,Accessories,Wireless Mouse,6,71.3,0.1,385.02,14.57,Standard Class,2024,2024-03,3.78
ORD-3699,2024-03-06,Consumer,West,Office Supplies,Pens,Gel Pen Pack,5,3.02,0.0,15.1,4.85,Standard Class,2024,2024-03,32.12
ORD-4628,2024-03-06,Home Office,West,Office Supplies,Art Supplies,Sketch Pad,6,37.43,0.0,224.58,73.97,Standard Class,2024,2024-03,32.94
ORD-4722,2024-03-06,Consumer,East,Technology,Printers,Laserjet Printer,7,100.61,0.1,633.84,7.88,Standard Class,2024,2024-03,1.24
ORD-2433,2024-03-06,Consumer,West,Office Supplies,Storage,File Cabinet,7,148.04,0.0,1036.28,56.8,Standard Class,2024,2024-03,5.48
ORD-4232,2024-03-06,Corporate,West,Office Supplies,Pens,Gel Pen Pack,5,3.24,0.15,13.77,3.47,First Class,2024,2024-03,25.2
ORD-1166,2024-03-06,Home Office,West,Technology,Printers,All-In-One Inkjet Printer,1,85.74,0.3,60.02,-2.38,First Class,2024,2024-03,-3.97
ORD-2929,2024-03-06,Consumer,Central,Technology,Laptops,Chromebook Edu,6,727.0,0.0,4362.0,248.66,First Class,2024,2024-03,5.7
ORD-3353,2024-03-06,Consumer,South,Technology,Accessories,Usb-C Hub,2,74.39,0.0,148.78,34.76,Standard Class,2024,2024-03,23.36
ORD-3560,2024-03-06,Consumer,Central,Furniture,Chairs,Executive Leather Chair,5,169.74,0.1,763.83,-127.86,Second Class,2024,2024-03,-16.74
ORD-2211,2024-03-07,Consumer,South,Office Supplies,Binders,Round Ring Binder,7,17.36,0.2,97.22,6.45,Standard Class,2024,2024-03,6.63
ORD-3421,2024-03-07,Home Office,West,Technology,Printers,Label Printer,1,123.89,0.0,123.89,21.41,Standard Class,2024,2024-03,17.28
ORD-3288,2024-03-07,Consumer,South,Technology,Phones,Office Cordless Phone,1,304.43,0.15,258.77,-18.13,Same Day,2024,2024-03,-7.01
ORD-5025,2024-03-07,Consumer,South,Furniture,Bookcases,5-Shelf Bookcase,1,149.12,0.0,149.12,16.23,Standard Class,2024,2024-03,10.88
ORD-4752,2024-03-07,Corporate,East,Technology,Phones,Office Cordless Phone,2,451.09,0.1,811.96,160.57,Standard Class,2024,2024-03,19.78
ORD-4968,2024-03-08,Consumer,North,Technology,Phones,Smartphone X12,7,265.44,0.3,1300.66,160.46,Standard Class,2024,2024-03,12.34
ORD-1651,2024-03-08,Consumer,South,Office Supplies,Storage,File Cabinet,7,104.6,0.0,732.2,137.68,Standard Class,2024,2024-03,18.8
ORD-4405,2024-03-09,Consumer,South,Office Supplies,Binders,Heavy Duty Binder,1,13.19,0.1,11.87,0.8,Standard Class,2024,2024-03,6.74
ORD-4698,2024-03-09,Consumer,North,Furniture,Bookcases,5-Shelf Bookcase,5,492.35,0.2,1969.4,-371.87,First Class,2024,2024-03,-18.88
ORD-4769,2024-03-09,Corporate,West,Office Supplies,Binders,Heavy Duty Binder,2,12.69,0.15,21.57,0.05,Standard Class,2024,2024-03,0.23
ORD-1400,2024-03-09,Home Office,West,Office Supplies,Paper,Notebook Pack,7,22.72,0.0,159.04,38.42,Same Day,2024,2024-03,24.16
ORD-2479,2024-03-09,Consumer,West,Office Supplies,Pens,Permanent Marker Pack,1,18.25,0.1,16.42,3.42,Standard Class,2024,2024-03,20.83
ORD-2893,2024-03-09,Corporate,North,Technology,Phones,Office Cordless Phone,5,556.25,0.15,2364.06,-102.56,First Class,2024,2024-03,-4.34
ORD-5116,2024-03-09,Consumer,Central,Technology,Printers,Laserjet Printer,4,183.55,0.2,587.36,-35.28,Standard Class,2024,2024-03,-6.01
ORD-4577,2024-03-09,Home Office,West,Office Supplies,Storage,Plastic Drawer Unit,6,72.61,0.0,435.66,85.57,Same Day,2024,2024-03,19.64
ORD-3507,2024-03-09,Corporate,West,Technology,Phones,Smartphone X12,4,612.6,0.2,1960.32,23.2,First Class,2024,2024-03,1.18
ORD-1265,2024-03-09,Corporate,East,Technology,Laptops,Business Laptop 15,7,479.22,0.0,3354.54,988.3,Standard Class,2024,2024-03,29.46
ORD-1774,2024-03-10,Corporate,South,Furniture,Tables,Standing Desk,1,443.59,0.1,399.23,-89.98,Standard Class,2024,2024-03,-22.54
ORD-5192,2024-03-10,Corporate,East,Office Supplies,Art Supplies,Sketch Pad,4,53.78,0.0,215.12,65.12,Second Class,2024,2024-03,30.27
ORD-4905,2024-03-10,Corporate,North,Office Supplies,Paper,Sticky Notes Pack,5,25.98,0.0,129.9,15.39,Standard Class,2024,2024-03,11.85
ORD-3925,2024-03-11,Consumer,South,Office Supplies,Binders,View Binder 2-Inch,6,3.2,0.0,19.2,5.4,Standard Class,2024,2024-03,28.13
ORD-2624,2024-03-11,Corporate,West,Technology,Accessories,Laptop Sleeve,5,69.35,0.15,294.74,-1.13,Standard Class,2024,2024-03,-0.38
ORD-2857,2024-03-11,Corporate,North,Furniture,Bookcases,5-Shelf Bookcase,5,165.23,0.1,743.54,-122.47,Standard Class,2024,2024-03,-16.47
ORD-3630,2024-03-11,Consumer,West,Technology,Printers,All-In-One Inkjet Printer,7,223.06,0.0,1561.42,30.28,Standard Class,2024,2024-03,1.94
ORD-1679,2024-03-12,Home Office,West,Office Supplies,Pens,Permanent Marker Pack,4,10.56,0.15,35.9,2.36,Standard Class,2024,2024-03,6.57
ORD-3967,2024-03-12,Corporate,East,Furniture,Chairs,Executive Leather Chair,5,134.93,0.0,674.65,-102.17,Standard Class,2024,2024-03,-15.14
ORD-5063,2024-03-12,Consumer,West,Furniture,Bookcases,Corner Bookcase,7,274.46,0.0,1921.22,-210.95,Second Class,2024,2024-03,-10.98
ORD-4120,2024-03-12,Corporate,North,Office Supplies,Paper,Notebook Pack,4,22.22,0.15,75.55,16.54,Standard Class,2024,2024-03,21.89
ORD-3850,2024-03-12,Home Office,South,Technology,Laptops,Chromebook Edu,2,889.04,0.2,1422.46,-20.23,Standard Class,2024,2024-03,-1.42
ORD-3413,2024-03-12,Home Office,South,Office Supplies,Pens,Highlighter Set,4,12.05,0.2,38.56,7.2,Standard Class,2024,2024-03,18.67
ORD-3330,2024-03-12,Corporate,South,Technology,Phones,Smartphone X12,2,457.76,0.0,915.52,203.88,Second Class,2024,2024-03,22.27
ORD-4624,2024-03-13,Home Office,East,Office Supplies,Pens,Gel Pen Pack,6,8.07,0.4,29.05,3.69,Standard Class,2024,2024-03,12.7
ORD-3582,2024-03-13,Consumer,West,Technology,Phones,Office Cordless Phone,1,184.42,0.0,184.42,17.17,Standard Class,2024,2024-03,9.31
ORD-4131,2024-03-13,Corporate,West,Office Supplies,Storage,Storage Box (Pack Of 5),2,115.16,0.2,184.26,27.27,Standard Class,2024,2024-03,14.8
ORD-3599,2024-03-13,Home Office,South,Technology,Accessories,Bluetooth Keyboard,1,40.12,0.0,40.12,10.1,Standard Class,2024,2024-03,25.17
ORD-3770,2024-03-13,Consumer,Central,Office Supplies,Paper,Copy Paper A4 (Ream),4,12.23,0.0,48.92,9.46,First Class,2024,2024-03,19.34
ORD-3659,2024-03-13,Consumer,North,Technology,Printers,Laserjet Printer,7,498.31,0.1,3139.35,489.71,Second Class,2024,2024-03,15.6
ORD-4309,2024-03-13,Consumer,East,Office Supplies,Storage,Storage Box (Pack Of 5),2,33.05,0.2,52.88,12.85,Standard Class,2024,2024-03,24.3
ORD-4630,2024-03-14,Corporate,South,Technology,Printers,All-In-One Inkjet Printer,2,419.38,0.4,503.26,-26.6,First Class,2024,2024-03,-5.29
ORD-1843,2024-03-14,Consumer,West,Office Supplies,Paper,Copy Paper A4 (Ream),2,5.67,0.0,11.34,1.92,Same Day,2024,2024-03,16.93
ORD-5171,2024-03-15,Consumer,East,Furniture,Bookcases,5-Shelf Bookcase,4,227.76,0.15,774.38,-106.05,First Class,2024,2024-03,-13.69
ORD-4102,2024-03-15,Consumer,South,Office Supplies,Pens,Gel Pen Pack,1,4.58,0.15,3.89,-0.06,Standard Class,2024,2024-03,-1.54
ORD-1708,2024-03-15,Consumer,West,Technology,Phones,Office Cordless Phone,7,551.56,0.3,2702.64,366.03,Second Class,2024,2024-03,13.54
ORD-2315,2024-03-16,Corporate,Central,Office Supplies,Binders,Heavy Duty Binder,6,11.77,0.4,42.37,0.84,Standard Class,2024,2024-03,1.98
ORD-4603,2024-03-16,Corporate,East,Furniture,Sofas,Reception Sofa,5,925.28,0.15,3932.44,-80.44,Same Day,2024,2024-03,-2.05
ORD-2989,2024-03-16,Corporate,East,Furniture,Sofas,Reception Sofa,7,334.82,0.0,2343.74,415.47,Second Class,2024,2024-03,17.73
ORD-1710,2024-03-17,Home Office,South,Office Supplies,Paper,Notebook Pack,7,23.45,0.1,147.74,36.18,Standard Class,2024,2024-03,24.49
ORD-4885,2024-03-17,Corporate,North,Office Supplies,Pens,Permanent Marker Pack,5,11.13,0.1,50.09,4.7,Second Class,2024,2024-03,9.38
ORD-1883,2024-03-17,Consumer,South,Technology,Phones,Smartphone Lite,5,828.39,0.0,4141.95,46.9,First Class,2024,2024-03,1.13
ORD-4416,2024-03-18,Corporate,South,Technology,Printers,Laserjet Printer,5,104.03,0.4,312.09,-56.41,First Class,2024,2024-03,-18.07
ORD-4051,2024-03-18,Consumer,West,Office Supplies,Art Supplies,Marker Set,6,28.87,0.1,155.9,4.02,Standard Class,2024,2024-03,2.58
ORD-4682,2024-03-18,Corporate,West,Technology,Printers,All-In-One Inkjet Printer,7,426.56,0.0,2985.92,491.55,Standard Class,2024,2024-03,16.46
ORD-4314,2024-03-18,Home Office,North,Office Supplies,Art Supplies,Color Pencil Set,4,8.66,0.1,31.18,4.61,Standard Class,2024,2024-03,14.79
ORD-3499,2024-03-18,Home Office,West,Technology,Printers,Laserjet Printer,2,172.1,0.0,344.2,83.66,Second Class,2024,2024-03,24.31
ORD-3758,2024-03-19,Home Office,East,Furniture,Sofas,Reception Sofa,6,1161.52,0.0,6969.12,-1127.77,Standard Class,2024,2024-03,-16.18
ORD-3660,2024-03-19,Corporate,West,Furniture,Bookcases,5-Shelf Bookcase,3,422.31,0.0,1266.93,-198.79,Same Day,2024,2024-03,-15.69
ORD-4077,2024-03-19,Corporate,East,Furniture,Tables,Conference Table,7,161.87,0.0,1133.09,153.09,First Class,2024,2024-03,13.51
ORD-3470,2024-03-19,Consumer,North,Office Supplies,Paper,Sticky Notes Pack,7,18.05,0.0,126.35,36.11,Standard Class,2024,2024-03,28.58
ORD-4181,2024-03-19,Corporate,Central,Furniture,Tables,Standing Desk,5,730.08,0.0,3650.4,-372.23,First Class,2024,2024-03,-10.2
ORD-1270,2024-03-19,Corporate,West,Technology,Phones,Office Cordless Phone,1,102.41,0.0,102.41,17.91,Standard Class,2024,2024-03,17.49
ORD-4278,2024-03-19,Corporate,South,Office Supplies,Storage,Storage Box (Pack Of 5),6,132.29,0.0,793.74,175.3,Second Class,2024,2024-03,22.09
ORD-3798,2024-03-19,Home Office,North,Furniture,Chairs,Ergo Office Chair,7,119.86,0.3,587.31,-192.12,Standard Class,2024,2024-03,-32.71
ORD-4668,2024-03-20,Corporate,North,Furniture,Tables,Standing Desk,4,666.17,0.3,1865.28,-415.71,First Class,2024,2024-03,-22.29
ORD-3049,2024-03-20,Home Office,West,Technology,Printers,Label Printer,1,222.5,0.1,200.25,34.91,First Class,2024,2024-03,17.43
ORD-2373,2024-03-20,Corporate,East,Office Supplies,Storage,Storage Box (Pack Of 5),1,125.61,0.0,125.61,43.58,Standard Class,2024,2024-03,34.69
ORD-4932,2024-03-20,Consumer,Central,Furniture,Sofas,2-Seater Sofa,4,784.75,0.2,2511.2,150.79,Standard Class,2024,2024-03,6.0
ORD-1954,2024-03-20,Corporate,Central,Technology,Accessories,Wireless Mouse,5,37.24,0.1,167.58,-3.34,Second Class,2024,2024-03,-1.99
ORD-1672,2024-03-21,Home Office,West,Technology,Accessories,Laptop Sleeve,5,94.14,0.0,470.7,137.58,Standard Class,2024,2024-03,29.23
ORD-4632,2024-03-21,Corporate,South,Office Supplies,Pens,Permanent Marker Pack,4,13.87,0.3,38.84,-0.5,Standard Class,2024,2024-03,-1.29
ORD-2089,2024-03-22,Consumer,West,Furniture,Tables,Conference Table,1,475.82,0.15,404.45,-68.34,Same Day,2024,2024-03,-16.9
ORD-1488,2024-03-22,Corporate,East,Furniture,Tables,Round Meeting Table,5,350.36,0.1,1576.62,153.25,Second Class,2024,2024-03,9.72
ORD-1177,2024-03-22,Home Office,East,Technology,Phones,Smartphone X12,1,353.59,0.0,353.59,76.38,Second Class,2024,2024-03,21.6
ORD-4559,2024-03-22,Consumer,East,Technology,Laptops,Business Laptop 15,4,1055.14,0.0,4220.56,648.6,Standard Class,2024,2024-03,15.37
ORD-4348,2024-03-22,Home Office,East,Technology,Phones,Smartphone X12,7,727.56,0.0,5092.92,971.18,Standard Class,2024,2024-03,19.07
ORD-3908,2024-03-22,Corporate,West,Office Supplies,Paper,Notebook Pack,7,20.54,0.0,143.78,49.34,Standard Class,2024,2024-03,34.32
ORD-2105,2024-03-22,Corporate,West,Technology,Printers,Label Printer,4,379.39,0.0,1517.56,373.63,Standard Class,2024,2024-03,24.62
ORD-5055,2024-03-23,Home Office,North,Office Supplies,Paper,Sticky Notes Pack,4,23.94,0.0,95.76,31.22,Standard Class,2024,2024-03,32.6
ORD-4825,2024-03-23,Home Office,East,Technology,Phones,Office Cordless Phone,5,165.85,0.2,663.4,-39.06,Second Class,2024,2024-03,-5.89
ORD-3440,2024-03-23,Consumer,South,Technology,Printers,All-In-One Inkjet Printer,5,167.99,0.15,713.96,107.35,Standard Class,2024,2024-03,15.04
ORD-4962,2024-03-23,Home Office,West,Technology,Accessories,Bluetooth Keyboard,1,82.56,0.0,82.56,9.45,Standard Class,2024,2024-03,11.45
ORD-4189,2024-03-23,Consumer,Central,Office Supplies,Storage,File Cabinet,7,60.48,0.1,381.02,51.02,Standard Class,2024,2024-03,13.39
ORD-3322,2024-03-23,Consumer,West,Office Supplies,Pens,Gel Pen Pack,3,7.29,0.0,21.87,5.54,Standard Class,2024,2024-03,25.33
ORD-1610,2024-03-24,Consumer,Central,Office Supplies,Pens,Permanent Marker Pack,4,11.05,0.0,44.2,13.08,First Class,2024,2024-03,29.59
ORD-4665,2024-03-24,Corporate,Central,Technology,Phones,Smartphone X12,1,342.01,0.15,290.71,-12.78,Standard Class,2024,2024-03,-4.4
ORD-1584,2024-03-24,Corporate,South,Office Supplies,Paper,Copy Paper A4 (Ream),4,13.01,0.15,44.23,2.95,Standard Class,2024,2024-03,6.67
